Region_ID,Region_name,Region_class,Process_ID,Ping_date,Ping_time,Target_range,TS_comp,TS_uncomp,Angle_minor_axis,Angle_major_axis,Distance_minor_axis,Distance_major_axis,PulseLengthDeterminationLevel,Samples_above_PLDL,StandDev_Angles_Minor_Axis,StandDev_Angles_Major_Axis,PulseLength_Normalized_6dB,PulseLength_Normalized_12dB,PulseLength_Normalized_18dB,PulseLength_Normalized_PLDL,Pulse_Start_Normalized_6dB,Pulse_Start_Normalized_12dB,Pulse_Start_Normalized_18dB,Pulse_Start_Normalized_PLDL,Target_on_axis_depth,Pulse_duration,Target_true_depth,Target_latitude,Target_longitude,Target_northing,Target_easting,Target_length,Target_length_manual,Target_perimeter,Target_area,Target_thickness,Target_compactness,Target_intensity_variation,Ping_number,Target_length_across_beams,Target_range_extent,Target_class,Target_orientation,Target_perimeter_edge_midpoints,Target_compactness_edge_midpoints,Target_area_edge_midpoints
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:45.7160,16.078072,-39.922560,-45.904611,-0.59986,3.4404,-0.168024,0.964789,6.000000,2,0.006385,0.003877,0.636689,1.273378,2.546757,0.636689,0.000000,-0.636689,-0.636689,0.000000,16.078072,0.512000,16.048220,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,327,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:45.9150,16.089748,-38.884791,-42.779661,-0.37242,2.7885,-0.104458,0.782744,6.000000,3,0.104716,0.221233,1.273378,2.546757,3.183446,1.273378,-0.636689,-0.636689,-1.273378,-0.636689,16.089748,0.512000,16.070358,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,328,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:46.1160,16.043044,-47.895341,-50.498158,-0.22109,2.2875,-0.061855,0.640335,6.000000,2,0.033922,0.008210,0.636689,1.273378,1.910068,0.636689,-0.636689,-1.273378,-1.910068,-0.636689,16.043044,0.512000,16.030140,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,329,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:46.3160,16.008015,-44.241525,-44.937435,-0.087115,1.1847,-0.024334,0.330982,6.000000,3,0.040438,0.127826,1.273378,2.546757,7.003581,1.273378,-0.636689,-0.636689,-1.273378,-0.636689,16.008015,0.512000,16.004575,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,330,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:46.5160,15.961311,-44.410362,-44.632653,-0.14741,0.65533,-0.041062,0.182555,6.000000,2,0.003124,0.003952,0.636689,1.273378,1.910068,0.636689,0.000000,-0.636689,-1.273378,0.000000,15.961311,0.512000,15.960214,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,331,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:46.7170,16.078072,-53.811262,-54.488819,-0.71366,0.93786,-0.200231,0.263146,6.000000,3,0.204843,0.370926,1.273378,12.097095,14.643852,1.273378,-0.636689,-10.823717,-12.733784,-0.636689,16.078072,0.512000,16.074672,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,332,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:46.9150,15.891254,-44.785221,-44.877695,-0.083184,-0.42509,-0.023071,-0.117899,6.000000,2,0.043887,0.007740,0.636689,3.820135,4.456825,0.636689,0.000000,-0.636689,-1.273378,0.000000,15.891254,0.512000,15.890800,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,333,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:47.5160,15.879578,-53.168357,-53.406494,0.55516,-0.42507,0.153855,-0.117801,6.000000,2,0.031461,0.031376,0.636689,0.636689,8.276960,0.636689,0.000000,0.000000,-7.003581,0.000000,15.879578,0.512000,15.878395,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,336,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:47.7160,15.797844,-43.004841,-43.979917,0.93741,-1.0619,0.258411,-0.292723,6.000000,3,0.023786,0.036602,1.273378,2.546757,7.003581,1.273378,-0.636689,-1.910068,-3.183446,-0.636689,15.797844,0.512000,15.793018,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,337,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:47.9150,15.762816,-45.875344,-47.534796,1.1376,-1.4603,0.312844,-0.401619,6.000000,3,0.084945,0.094933,1.273378,5.730203,7.003581,1.273378,-0.636689,-2.546757,-3.183446,-0.636689,15.762816,0.512000,15.754593,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,338,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:48.1160,15.704435,-46.282193,-48.702621,1.0963,-1.9473,0.300286,-0.533547,6.000000,2,0.031088,0.044522,0.636689,2.546757,5.093514,0.636689,-0.636689,-0.636689,-1.273378,-0.636689,15.704435,0.512000,15.692496,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,339,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:48.3150,15.692759,-51.696689,-54.435151,0.93047,-2.1819,0.254651,-0.597384,6.000000,3,0.152645,0.170350,1.273378,1.273378,7.640271,1.273378,-0.636689,-0.636689,-5.730203,-0.636689,15.692759,0.512000,15.679317,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,340,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:48.5150,15.622702,-49.613290,-53.473018,1.0977,-2.5998,0.298970,-0.708514,6.000000,3,0.066043,0.028400,1.273378,2.546757,2.546757,1.273378,-0.636689,-1.273378,-1.273378,-0.636689,15.622702,0.512000,15.603764,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,341,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:48.9170,15.540969,-49.664726,-53.879274,0.96664,-2.7805,0.261873,-0.753771,6.000000,3,0.113649,0.152791,1.273378,7.640271,7.640271,1.273378,-0.636689,-2.546757,-2.546757,-0.636689,15.540969,0.512000,15.520469,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,343,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:49.1150,15.821197,-55.305827,-57.322134,0.7185,-1.8993,0.198287,-0.524330,6.000000,3,0.032610,0.040341,1.273378,1.273378,1.910068,1.273378,-0.636689,-0.636689,-0.636689,-0.636689,15.821197,0.512000,15.811263,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,344,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",1555,20220726, 16:42:49.5140,15.517617,-54.783327,-60.638741,1.2545,-3.2505,0.339200,-0.879649,6.000000,2,0.000748,0.161573,0.636689,0.636689,5.093514,0.636689,0.000000,0.000000,-1.273378,0.000000,15.517617,0.512000,15.488950,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,346,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:10.5160,15.190684,-43.496369,-48.365894,2.7535,1.649,0.729454,0.436619,6.000000,2,0.072890,0.078587,0.636689,3.820135,7.003581,0.636689,-0.636689,-0.636689,-1.273378,-0.636689,15.190684,0.512000,15.166877,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1350,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:10.7160,15.225713,-43.108613,-47.208554,2.3526,1.7671,0.624704,0.469122,6.000000,2,0.097131,0.067031,0.636689,2.546757,7.640271,0.636689,0.000000,-0.636689,-2.546757,0.000000,15.225713,0.512000,15.205657,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1351,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:10.9160,15.260741,-43.096743,-46.355963,1.8345,1.8625,0.488290,0.495744,6.000000,2,0.006672,0.083177,0.636689,3.183446,9.550338,0.636689,0.000000,-1.910068,-1.910068,0.000000,15.260741,0.512000,15.244869,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1352,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:11.1160,15.412531,-50.421586,-51.553908,0.74136,1.3303,0.199365,0.357776,6.000000,3,0.060881,0.034184,1.273378,5.093514,6.366892,1.273378,-0.636689,-3.820135,-5.093514,-0.636689,15.412531,0.512000,15.407088,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1353,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:11.3160,15.319122,-54.121893,-55.330853,1.1563,1.0767,0.309092,0.287802,6.000000,2,0.032890,0.027527,0.636689,0.636689,10.187027,0.636689,0.000000,0.000000,0.000000,0.000000,15.319122,0.512000,15.313299,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1354,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:11.5160,15.365827,-55.008153,-55.455747,0.4877,0.82219,0.130779,0.220484,6.000000,2,0.045677,0.021037,0.636689,10.187027,11.460406,0.636689,0.000000,-0.636689,-0.636689,0.000000,15.365827,0.512000,15.363688,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1355,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:11.7160,15.424207,-55.504343,-55.708557,0.163,0.62295,0.043876,0.167695,6.000000,3,0.153276,0.022550,1.273378,1.910068,3.820135,1.273378,-0.636689,-0.636689,-2.546757,-0.636689,15.424207,0.512000,15.423233,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1356,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:12.1150,15.529293,-39.845542,-40.218040,-0.40226,0.77303,-0.109016,0.209507,6.000000,2,0.007203,0.013138,0.636689,1.273378,7.003581,0.636689,0.000000,-0.636689,-0.636689,0.000000,15.529293,0.512000,15.527497,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1358,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:12.3250,15.575997,-31.265306,-31.773992,-0.78217,0.65867,-0.212614,0.179039,6.000000,2,0.016845,0.004830,0.636689,1.273378,3.183446,0.636689,0.000000,-0.636689,-2.546757,0.000000,15.575997,0.512000,15.573517,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1359,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:12.5270,15.611026,-31.229370,-31.986599,-1.1613,0.46239,-0.316384,0.125958,6.000000,2,0.120878,0.025884,0.636689,1.273378,4.456825,0.636689,0.000000,-0.636689,-1.273378,0.000000,15.611026,0.512000,15.607311,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1360,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:12.7160,15.646054,-39.297310,-40.787144,-1.6933,0.45944,-0.462313,0.125405,6.000000,2,0.047926,0.008777,0.636689,0.636689,1.910068,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,15.646054,0.512000,15.638720,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1361,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:12.9170,15.669407,-40.220189,-42.543548,-2.1808,0.19653,-0.596256,0.053709,6.000000,2,0.232456,0.004119,0.636689,1.910068,1.910068,0.636689,0.000000,0.000000,0.000000,0.000000,15.669407,0.512000,15.657966,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1362,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:13.1160,15.611026,-42.914312,-45.668794,-2.379,-0.15278,-0.648013,-0.041591,6.000000,2,0.017808,0.015970,0.636689,1.273378,6.366892,0.636689,0.000000,-0.636689,-0.636689,0.000000,15.611026,0.512000,15.597515,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1363,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:13.3170,15.657731,-45.732267,-49.347829,-2.7035,-0.40483,-0.738505,-0.110506,6.000000,3,0.249735,0.018779,1.273378,2.546757,5.730203,1.273378,-0.636689,-0.636689,-3.183446,-0.636689,15.657731,0.512000,15.639914,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1364,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",1555,20220726, 16:46:13.5160,15.646054,-47.124388,-52.520438,-3.299,-0.53665,-0.900344,-0.146302,6.000000,2,0.129353,0.103156,0.636689,1.273378,4.456825,0.636689,-0.636689,-1.273378,-1.273378,-0.636689,15.646054,0.512000,15.619443,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1365,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:17.1150,16.008015,-32.566394,-38.486060,3.1134,1.6967,0.869039,0.473282,6.000000,2,0.061700,0.034970,0.636689,1.273378,2.546757,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,16.008015,0.512000,15.977401,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1983,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:17.5160,16.019692,-37.460264,-42.806976,2.9449,1.6276,0.822680,0.454406,6.000000,2,0.102720,0.082942,0.636689,0.636689,3.820135,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,16.019692,0.512000,15.992099,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1985,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:17.7160,16.008015,-43.239511,-48.374941,2.827,1.7003,0.789182,0.474415,6.000000,2,0.037492,0.179200,0.636689,3.183446,7.003581,0.636689,0.000000,-0.636689,-2.546757,0.000000,16.008015,0.512000,15.981510,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1986,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:17.9160,16.019692,-42.868735,-45.779247,2.0526,1.3689,0.573625,0.382465,6.000000,3,0.085720,0.053944,1.273378,1.273378,5.730203,1.273378,-0.636689,-0.636689,-3.183446,-0.636689,16.019692,0.512000,16.004849,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1987,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:18.1160,16.019692,-42.216520,-44.663925,1.8647,1.2752,0.521148,0.356324,6.000000,2,0.133368,0.041415,0.636689,1.273378,5.093514,0.636689,-0.636689,-0.636689,-3.183446,-0.636689,16.019692,0.512000,16.007247,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1988,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:18.3170,16.008015,-41.323270,-43.559601,1.8819,1.0536,0.525602,0.294183,6.000000,3,0.028774,0.025533,1.273378,1.910068,3.820135,1.273378,-0.636689,-1.273378,-1.273378,-0.636689,16.008015,0.512000,15.996679,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1989,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:18.7160,15.926282,-40.073359,-41.461017,1.2697,1.1217,0.352827,0.311707,6.000000,2,0.001801,0.003627,0.636689,1.273378,7.003581,0.636689,0.000000,-0.636689,-1.273378,0.000000,15.926282,0.512000,15.919322,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1991,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:18.9270,15.914606,-42.119331,-43.247231,1.1741,0.97507,0.326053,0.270767,6.000000,2,0.007537,0.008161,0.636689,1.273378,6.366892,0.636689,0.000000,-0.636689,-1.273378,0.000000,15.914606,0.512000,15.908962,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1992,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:19.3160,15.891254,-41.996900,-42.419867,0.77308,0.52197,0.214402,0.144757,6.000000,3,0.089289,0.040140,1.273378,1.273378,5.093514,1.273378,-0.636689,-0.636689,-0.636689,-0.636689,15.891254,0.512000,15.889148,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1994,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:19.5160,15.867901,-40.435662,-40.839207,0.71807,0.56009,0.198852,0.155100,6.000000,2,0.001241,0.012814,0.636689,1.273378,5.093514,0.636689,0.000000,-0.636689,-1.273378,0.000000,15.867901,0.512000,15.865897,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1995,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:19.7160,15.856225,-40.388511,-40.967582,0.73468,0.80533,0.203293,0.222845,6.000000,2,0.029770,0.022358,0.636689,3.183446,3.820135,0.636689,0.000000,-0.636689,-1.273378,0.000000,15.856225,0.512000,15.853356,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1996,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:19.9160,15.844549,-42.982298,-43.655038,0.52242,1.0488,0.144445,0.290011,6.000000,2,0.026080,0.045860,0.636689,1.273378,1.910068,0.636689,0.000000,-0.636689,-1.273378,0.000000,15.844549,0.512000,15.841236,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1997,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:20.1160,15.891254,-40.943474,-41.410624,0.31568,0.92217,0.087543,0.255752,6.000000,2,0.036874,0.003828,0.636689,1.273378,2.546757,0.636689,-0.636689,-0.636689,-1.910068,-0.636689,15.891254,0.512000,15.888954,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1998,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",1555,20220726, 16:48:20.3150,15.867901,-42.716783,-43.041313,0.22597,0.77988,0.062575,0.215979,6.000000,2,0.051833,0.056015,0.636689,1.910068,3.820135,0.636689,0.000000,-0.636689,-0.636689,0.000000,15.867901,0.512000,15.866308,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1999,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
